verseId,keyword,score
28:54,provision,0.266118
28:54,evil,0.258871
28:54,good,0.228648
28:54,reward,0.270441
28:54,work,0.399959
28:54,steadfastly,0.312344
28:54,persevere,0.319087
28:54,grant,0.27158
28:54,twice,0.355024
28:54,counter,0.421437
28:55,like,0.186966
28:55,wish,0.195791
28:55,behave,0.308177
28:55,ignorant,0.275481
28:55,talk,0.286859
28:55,disregard,0.218841
28:55,responsible,0.439279
28:55,deed,0.470752
28:55,vain,0.259445
28:55,peace,0.228112
28:55,across,0.302896
28:56,guide,0.440023
28:56,deserve,0.316525
28:56,cannot,0.301643
28:56,guidance,0.322181
28:56,knowledge,0.303463
28:56,accordance,0.554517
28:56,love,0.334401
28:57,provision,0.25325
28:57,know,0.199375
28:57,guidance,0.271558
28:57,kind,0.261853
28:57,fruit,0.297241
28:57,follow,0.234578
28:57,persecution,0.346854
28:57,suffer,0.273752
28:57,sanctuary,0.362157
28:57,sacred,0.303658
28:57,offer,0.32165
28:57,establish,0.297241
28:58,consequently,0.244831
28:58,turn,0.220648
28:58,many,0.249182
28:58,except,0.223232
28:58,live,0.258659
28:58,home,0.273736
28:58,community,0.255097
28:58,unappreciative,0.300006
28:58,inheritor,0.331889
28:58,annihilate,0.261843
28:58,ruin,0.362459
28:58,uninhabited,0.415266
28:59,without,0.255336
28:59,send,0.211805
28:59,wicked,0.265703
28:59,revelation,0.226606
28:59,unless,0.285875
28:59,community,0.464247
28:59,recite,0.29514
28:59,annihilate,0.476525
28:59,midst,0.395676
28:60,life,0.258216
28:60,everything,0.260434
28:60,understand,0.339224
28:60,better,0.308004
28:60,material,0.396004
28:60,far,0.31739
28:60,vanity,0.451201
28:60,everlasting,0.440932
28:61,good,0.206316
28:61,life,0.196516
28:61,provide,0.226086
28:61,temporary,0.343389
28:61,doom,0.308882
28:61,material,0.30138
28:61,resurrection,0.246106
28:61,pas,0.285392
28:61,equal,0.30138
28:61,suffer,0.259565
28:61,promise,0.414039
28:61,eternal,0.303146
28:62,set,0.498731
28:62,idol,0.463365
28:62,call,0.549291
28:62,beside,0.484603
28:63,judgment,0.307288
28:63,worship,0.257021
28:63,incur,0.262285
28:63,mislead,0.624189
28:63,go,0.255166
28:63,devote,0.330601
28:63,astray,0.294364
28:63,really,0.346486
28:64,help,0.329602
28:64,guide,0.285091
28:64,idol,0.291501
28:64,call,0.585078
28:64,wish,0.317894
28:64,suffer,0.356284
28:64,respond,0.393448
28:65,ask,0.621063
28:65,respond,0.783761
28:66,fact,0.567011
28:66,stun,0.82371
28:67,righteous,0.317661
28:67,winner,0.509367
28:67,lead,0.376339
28:67,life,0.324069
28:67,repent,0.451018
28:67,end,0.435394
28:68,create,0.241798
28:68,far,0.277343
28:68,choose,0.47741
28:68,need,0.326285
28:68,exalt,0.344084
28:68,else,0.374143
28:68,partner,0.359537
28:68,glory,0.37761
28:69,know,0.256931
28:69,everything,0.269383
28:69,declare,0.405068
28:69,innermost,0.409612
28:69,thought,0.402913
28:69,hide,0.393111
28:69,chest,0.461174
28:70,praise,0.365737
28:70,judgment,0.335066
28:70,hereafter,0.307347
28:70,return,0.314677
28:70,life,0.25902
28:70,first,0.369992
28:70,belong,0.520384
28:70,beside,0.292743
28:71,hear,0.344293
28:71,light,0.389633
28:71,make,0.286442
28:71,provide,0.320956
28:71,night,0.338924
28:71,resurrection,0.349377
28:71,perpetual,0.554665
28:72,see,0.255652
28:72,make,0.249473
28:72,provide,0.279532
28:72,night,0.295181
28:72,resurrection,0.304285
28:72,rest,0.384471
28:72,daylight,0.483078
28:72,perpetual,0.483078
28:73,provision,0.296216
28:73,create,0.259785
28:73,may,0.241073
28:73,seek,0.299176
28:73,night,0.498649
28:73,appreciative,0.333955
28:73,mercy,0.278471
28:73,order,0.335075
28:73,rest,0.383598
28:74,ask,0.436753
28:74,idol,0.408354
28:74,rank,0.586435
28:74,fabricate,0.546432
28:75,idol,0.22796
28:75,witness,0.255786
28:75,truth,0.236073
28:75,present,0.333792
28:75,every,0.251618
28:75,proof,0.236073
28:75,belong,0.250303
28:75,community,0.266511
28:75,realize,0.300138
28:75,select,0.408195
28:75,fabricate,0.305041
28:75,abandon,0.336128
28:76,almost,0.240697
28:76,many,0.188989
28:76,arrogant,0.370366
28:76,moses,0.175114
28:76,band,0.271061
28:76,love,0.208257
28:76,slave,0.261497
28:76,betray,0.279196
28:76,strongest,0.296331
28:76,heavy,0.258795
28:76,treasure,0.258795
28:76,oppress,0.279196
28:76,key,0.296331
28:76,qaaroon,0.296331
28:77,provision,0.1962
28:77,hereafter,0.190527
28:77,without,0.188914
28:77,abide,0.188599
28:77,bestow,0.227583
28:77,seek,0.198161
28:77,towards,0.209292
28:77,use,0.198566
28:77,keep,0.224257
28:77,share,0.234206
28:77,world,0.210942
28:77,love,0.218364
28:77,charitable,0.454979
28:77,corrupt,0.277248
28:77,neglect,0.310713
28:77,corruptors,0.319242
28:78,ask,0.208076
28:78,greater,0.301279
28:78,transgressor,0.221724
28:78,generation,0.240462
28:78,number,0.281136
28:78,attain,0.237782
28:78,realize,0.256144
28:78,much,0.253254
28:78,annihilate,0.395285
28:78,crime,0.304236
28:78,stronger,0.328219
28:78,cleverness,0.370255
28:79,life,0.204595
28:79,wish,0.241117
28:79,full,0.280009
28:79,possess,0.244044
28:79,attain,0.270235
28:79,worldly,0.330885
28:79,oh,0.367279
28:79,prefer,0.362147
28:79,fortunate,0.395907
28:79,qaaroon,0.395907
28:80,bless,0.274001
28:80,righteous,0.228664
28:80,lead,0.270903
28:80,life,0.233277
28:80,except,0.257911
28:80,knowledge,0.287893
28:80,better,0.278257
28:80,recompense,0.307284
28:80,woe,0.331913
28:80,far,0.286736
28:80,attain,0.30812
28:80,steadfast,0.36913
28:81,help,0.285476
28:81,winner,0.367217
28:81,cause,0.279173
28:81,could,0.271314
28:81,army,0.413543
28:81,destine,0.39895
28:81,mansion,0.377844
28:81,swallow,0.39895
28:82,disbeliever,0.189208
28:82,servant,0.215487
28:82,provide,0.202887
28:82,cause,0.210729
28:82,among,0.172713
28:82,grace,0.24901
28:82,towards,0.229865
28:82,whomever,0.215487
28:82,choose,0.220379
28:82,could,0.204796
28:82,realize,0.424842
28:82,succeed,0.275401
28:82,withhold,0.295132
28:82,envious,0.341255
28:82,swallow,0.30114
28:83,righteous,0.239989
28:83,hereafter,0.290511
28:83,abide,0.287571
28:83,seek,0.302151
28:83,reserve,0.402439
28:83,ultimate,0.339561
28:83,belong,0.290511
28:83,corruption,0.454156
28:83,victory,0.340739
28:84,commit,0.233668
28:84,receive,0.264935
28:84,sin,0.42684
28:84,better,0.253424
28:84,reward,0.263823
28:84,work,0.390172
28:84,far,0.261146
28:84,righteousness,0.263276
28:84,equivalent,0.371246
28:84,precisely,0.362796
28:85,guidance,0.292842
28:85,fully,0.250821
28:85,aware,0.269499
28:85,uphold,0.321852
28:85,go,0.24008
28:85,quran,0.271012
28:85,summon,0.291322
28:85,decree,0.303008
28:85,astray,0.27696
28:85,predetermine,0.321852
28:85,appointment,0.432493
28:86,scripture,0.341242
28:86,disbeliever,0.345233
28:86,mercy,0.369627
28:86,expect,0.465311
28:86,way,0.427368
28:86,side,0.478107
28:87,worship,0.325085
28:87,idol,0.324689
28:87,fall,0.40609
28:87,revelation,0.31372
28:87,others,0.375463
28:87,invite,0.432667
28:87,divert,0.444291
28:88,worship,0.248331
28:88,return,0.278831
28:88,except,0.253751
28:88,everything,0.231486
28:88,belong,0.272337
28:88,presence,0.418449
28:88,sovereignty,0.354049
28:88,beside,0.439196
28:88,perish,0.418449
29:2,without,0.414113
29:2,leave,0.425998
29:2,put,0.468801
29:2,test,0.477187
29:2,think,0.446715
29:3,truthful,0.326336
29:3,test,0.334039
29:3,must,0.591286
29:3,expose,0.387273
29:3,distinguish,0.38988
29:3,liar,0.360994
29:4,judgment,0.384119
29:4,commit,0.326583
29:4,fool,0.561714
29:4,sin,0.352343
29:4,wrong,0.405095
29:4,think,0.376863
29:5,know,0.252921
29:5,meet,0.617407
29:5,omniscient,0.32786
29:5,pas,0.381828
29:5,hearer,0.364651
29:5,assuredly,0.410591
29:6,good,0.343395
29:6,strive,0.811394
29:6,need,0.47299
29:7,righteous,0.436106
29:7,lead,0.30515
29:7,life,0.262768
29:7,generously,0.415795
29:7,sin,0.311795
29:7,reward,0.326295
29:7,work,0.285009
29:7,remit,0.435716
29:8,try,0.311938
29:8,return,0.247106
29:8,set,0.236584
29:8,idol,0.219807
29:8,everything,0.205147
29:8,inform,0.286138
29:8,honor,0.317641
29:8,parent,0.267212
29:8,ultimate,0.282101
29:8,human,0.236584
29:8,force,0.29171
29:8,obey,0.265121
29:8,beside,0.229882
29:8,enjoin,0.311938
29:9,righteous,0.618769
29:9,lead,0.432962
29:9,life,0.372828
29:9,admit,0.539136
29:10,fully,0.245891
29:10,aware,0.264202
29:10,persecution,0.366687
29:10,among,0.214587
29:10,blessing,0.293514
29:10,suffer,0.289405
29:10,hardship,0.336027
29:10,innermost,0.336027
29:10,thought,0.330532
29:10,soon,0.315526
29:10,way,0.29101
29:11,hypocrite,0.562303
29:11,expose,0.582763
29:11,distinguish,0.586687
29:12,disbelieve,0.224659
29:12,cannot,0.286965
29:12,sin,0.469975
29:12,follow,0.264765
29:12,true,0.349294
29:12,responsible,0.365315
29:12,bear,0.326714
29:12,way,0.310694
29:12,liar,0.342735
29:13,ask,0.2344
29:13,fact,0.277553
29:13,sin,0.407436
29:13,carry,0.286355
29:13,resurrection,0.253975
29:13,responsible,0.316703
29:13,claim,0.299887
29:13,false,0.350168
29:13,addition,0.369743
29:13,load,0.325506
29:14,incur,0.211552
29:14,transgression,0.277065
29:14,send,0.18699
29:14,thousand,0.323795
29:14,year,0.293838
29:14,stay,0.267594
29:14,noah,0.270538
29:14,flood,0.362442
29:14,subsequently,0.307526
29:14,less,0.355411
29:14,fifty,0.394058
29:15,save,0.368644
29:15,set,0.337851
29:15,ark,0.50755
29:15,lesson,0.420032
29:15,accompany,0.562071
29:16,worship,0.327828
29:16,provision,0.370225
29:16,know,0.291464
29:16,reverence,0.376239
29:16,better,0.361409
29:16,abraham,0.392925
29:16,source,0.493912
29:17,alone,0.216317
29:17,worship,0.390504
29:17,provision,0.355801
29:17,lie,0.242834
29:17,return,0.208932
29:17,idol,0.314672
29:17,seek,0.212242
29:17,appreciative,0.236915
29:17,instead,0.231744
29:17,possess,0.205138
29:17,ultimate,0.23852
29:17,beside,0.194369
29:17,powerless,0.304413
29:17,invent,0.296948
29:18,disbelieve,0.425452
29:18,generation,0.349485
29:18,deliver,0.359255
29:18,sole,0.44679
29:18,message,0.334392
29:18,function,0.506307
29:19,see,0.32068
29:19,creation,0.4227
29:19,repeat,0.51506
29:19,easy,0.479041
29:19,initiate,0.472992
29:20,hereafter,0.339047
29:20,omnipotent,0.403459
29:20,life,0.285735
29:20,find,0.318027
29:20,roam,0.43104
29:20,creation,0.396292
29:20,initiate,0.443441
29:21,turn,0.299499
29:21,ultimately,0.439889
29:21,mercy,0.314821
29:21,whomever,0.567006
29:21,shower,0.369308
29:21,condemn,0.399752
29:22,master,0.478275
29:22,fact,0.466997
29:22,heaven,0.35216
29:22,beside,0.385647
29:22,escape,0.529554
29:23,disbelieve,0.286035
29:23,incur,0.328855
29:23,painful,0.384328
29:23,meet,0.413077
29:23,revelation,0.310988
29:23,mercy,0.342129
29:23,despair,0.527192
29:24,fire,0.27871
29:24,save,0.249568
29:24,provide,0.226229
29:24,kill,0.25501
29:24,profound,0.277658
29:24,response,0.332316
29:24,lesson,0.284357
29:24,burn,0.299868
29:24,pressure,0.364764
29:24,disaster,0.315619
29:24,social,0.390961
29:25,worship,0.164999
29:25,help,0.186338
29:25,cannot,0.187072
29:25,another,0.391817
29:25,idol,0.164798
29:25,life,0.152497
29:25,hell,0.16623
29:25,among,0.14935
29:25,due,0.220522
29:25,resurrection,0.190979
29:25,curse,0.257715
29:25,destiny,0.196301
29:25,disown,0.246629
29:25,worldly,0.246629
29:25,beside,0.172352
29:25,pressure,0.282879
29:25,powerless,0.26993
29:25,friendship,0.295094
29:25,preserve,0.260406
29:26,wise,0.439627
29:26,almighty,0.446004
29:26,emigrate,0.598565
29:26,lot,0.499528
29:27,scripture,0.203151
29:27,righteous,0.187773
29:27,hereafter,0.227303
29:27,life,0.191561
29:27,due,0.277012
29:27,recompense,0.252334
29:27,descendant,0.317643
29:27,jacob,0.314878
29:27,isaac,0.309806
29:27,assign,0.330762
29:27,grant,0.238876
29:27,prophethood,0.362372
29:27,endow,0.317643
29:28,commit,0.386234
29:28,world,0.461349
29:28,lot,0.490468
29:28,abomination,0.630414
29:29,commit,0.213696
29:29,kind,0.245481
29:29,truthful,0.257342
29:29,bring,0.22976
29:29,practice,0.311861
29:29,vice,0.348796
29:29,response,0.328359
29:29,men,0.270412
29:29,allow,0.314233
29:29,sex,0.367551
29:29,society,0.375984
29:30,wicked,0.548028
29:30,grant,0.558184
29:30,victory,0.622973
29:31,good,0.223359
29:31,news,0.268793
29:31,wicked,0.260472
29:31,go,0.228532
29:31,town,0.349708
29:31,abraham,0.275902
29:31,isaac,0.344075
29:31,way,0.282566
29:31,birth,0.359542
29:31,annihilate,0.275902
29:31,sodom,0.394648
29:32,fully,0.23875
29:32,aware,0.256529
29:32,save,0.270006
29:32,except,0.235211
29:32,live,0.461449
29:32,wife,0.314593
29:32,doom,0.334389
29:32,family,0.28499
29:32,lot,0.297129
29:32,course,0.394637
29:33,save,0.227346
29:33,except,0.198048
29:33,place,0.220182
29:33,wife,0.264888
29:33,fear,0.222905
29:33,doom,0.281556
29:33,presence,0.326591
29:33,family,0.239962
29:33,lot,0.250182
29:33,worry,0.289703
29:33,mistreat,0.346634
29:33,embarrass,0.346634
29:33,arrive,0.332285
29:34,sky,0.337231
29:34,town,0.43475
29:34,wickedness,0.438568
29:34,consequence,0.347463
29:34,disaster,0.424518
29:34,pour,0.451641
29:35,leave,0.268056
29:35,stand,0.317639
29:35,understand,0.290963
29:35,profound,0.312731
29:35,serve,0.330706
29:35,lesson,0.320276
29:35,shu,0.370656
29:35,aib,0.370656
29:35,ruin,0.397589
29:36,worship,0.232555
29:36,last,0.299131
29:36,send,0.209765
29:36,seek,0.265255
29:36,roam,0.324235
29:36,corruptingly,0.398698
29:36,brother,0.285466
29:36,shu,0.359701
29:36,aib,0.359701
29:36,midyan,0.371119
29:37,disbelieve,0.278668
29:37,consequently,0.351848
29:37,leave,0.351187
29:37,dead,0.402438
29:37,home,0.393387
29:37,morning,0.465733
29:37,annihilate,0.376296
29:38,path,0.208496
29:38,eye,0.387487
29:38,devil,0.226639
29:38,make,0.181648
29:38,though,0.253726
29:38,work,0.19189
29:38,manifest,0.286119
29:38,adorn,0.26831
29:38,annihilate,0.229429
29:38,divert,0.261611
29:38,similarly,0.305473
29:38,aad,0.27628
29:38,thamoud,0.274561
29:38,ruin,0.317589
29:39,consequently,0.227415
29:39,commit,0.20627
29:39,evade,0.327716
29:39,go,0.201459
29:39,pharaoh,0.245091
29:39,moses,0.214463
29:39,sign,0.251973
29:39,clear,0.264818
29:39,could,0.217797
29:39,continue,0.27478
29:39,tyranny,0.362919
29:39,hamaan,0.362919
29:39,qaaroon,0.362919
29:40,disbeliever,0.185565
29:40,sin,0.205226
29:40,cause,0.206671
29:40,soul,0.207413
29:40,drown,0.27185
29:40,wrong,0.399503
29:40,doom,0.27185
29:40,consequence,0.227217
29:40,wind,0.26091
29:40,violent,0.29229
29:40,annihilate,0.379765
29:40,quake,0.306144
29:40,swallow,0.295342
29:41,master,0.258125
29:41,know,0.177154
29:41,allegory,0.325972
29:41,accept,0.258125
29:41,home,0.523957
29:41,beside,0.208134
29:41,spider,0.641288
29:42,worship,0.334868
29:42,know,0.297724
29:42,wise,0.380419
29:42,full,0.423575
29:42,almighty,0.385938
29:42,really,0.45143
29:42,beside,0.349789
29:43,example,0.385257
29:43,cite,0.444855
29:43,except,0.320701
29:43,knowledgeable,0.528852
29:43,appreciate,0.520718
29:44,contact,0.323468
29:44,prayer,0.31132
29:44,salat,0.323468
29:44,believer,0.268752
29:44,create,0.272498
29:44,provide,0.292545
29:44,heaven,0.262435
29:44,proof,0.284574
29:44,sufficient,0.374263
29:44,truthfully,0.414517
29:45,scripture,0.167405
29:45,observe,0.189993
29:45,contact,0.339991
29:45,prayer,0.327223
29:45,salat,0.339991
29:45,reveal,0.189647
29:45,evil,0.187633
29:45,know,0.151852
29:45,everything,0.159211
29:45,prohibit,0.227319
29:45,recite,0.214675
29:45,vice,0.283374
29:45,important,0.298611
29:45,remembrance,0.324659
29:45,objective,0.324659
29:46,scripture,0.187101
29:46,reveal,0.358878
29:46,except,0.195058
29:46,jew,0.279173
29:46,unless,0.232399
29:46,transgress,0.233672
29:46,christian,0.275518
29:46,muslim,0.316713
29:46,submitter,0.251026
29:46,argue,0.257338
29:46,manner,0.292548
29:46,possible,0.312288
29:46,nicest,0.350773
29:47,bless,0.260722
29:47,scripture,0.398567
29:47,reveal,0.266676
29:47,disbeliever,0.238153
29:47,revelation,0.231772
29:47,quran,0.269157
29:47,miracle,0.318344
29:47,previous,0.305785
29:47,disregard,0.292392
29:47,muhammad,0.344485
29:47,real,0.346642
29:48,scripture,0.215958
29:48,doubt,0.275235
29:48,read,0.331959
29:48,would,0.209086
29:48,hand,0.266816
29:48,previous,0.280529
29:48,harbor,0.307195
29:48,write,0.334729
29:48,case,0.360453
29:48,rejectors,0.32223
29:48,reason,0.365561
29:49,fact,0.34052
29:49,wicked,0.304617
29:49,knowledge,0.30706
29:49,revelation,0.43987
29:49,clear,0.351319
29:49,disregard,0.327743
29:49,possess,0.296783
29:49,chest,0.429608
29:50,miracle,0.706558
29:50,could,0.337905
29:50,manifest,0.470582
29:50,warner,0.406386
29:51,send,0.269674
29:51,book,0.397913
29:51,mercy,0.317412
29:51,miracle,0.396289
29:51,recite,0.375779
29:51,enough,0.446883
29:51,reminder,0.412591
29:52,disbelieve,0.251138
29:52,know,0.251554
29:52,witness,0.317088
29:52,loser,0.369239
29:52,everything,0.263746
29:52,heaven,0.269883
29:52,falsehood,0.40104
29:52,suffice,0.408372
29:52,real,0.408372
29:53,bring,0.263608
29:53,would,0.228887
29:53,expect,0.322362
29:53,least,0.31596
29:53,suddenly,0.369645
29:53,predetermine,0.321018
29:53,immediately,0.376732
29:53,challenge,0.32661
29:53,appointment,0.431373
29:54,disbeliever,0.357288
29:54,bring,0.393789
29:54,hell,0.363
29:54,surround,0.589453
29:54,challenge,0.487904
29:55,work,0.29409
29:55,consequence,0.356203
29:55,taste,0.406906
29:55,foot,0.441995
29:55,beneath,0.479936
29:55,overwhelm,0.441995
29:56,worship,0.433064
29:56,servant,0.48907
29:56,spacious,0.757143
29:57,return,0.430996
29:57,death,0.454476
29:57,ultimately,0.569419
29:57,taste,0.532406
29:58,righteous,0.191497
29:58,lead,0.22687
29:58,life,0.19536
29:58,flow,0.273828
29:58,stream,0.281328
29:58,abide,0.229465
29:58,paradise,0.255971
29:58,reward,0.242591
29:58,eternally,0.330153
29:58,worker,0.356179
29:58,mansion,0.31595
29:58,beautiful,0.309132
29:58,settle,0.333599
29:59,steadfastly,0.577464
29:59,persevere,0.589931
29:59,trust,0.564373
29:60,provision,0.353055
29:60,provide,0.332412
29:60,many,0.356583
29:60,omniscient,0.360302
29:60,carry,0.40798
29:60,hearer,0.400733
29:60,creature,0.425266
29:61,ask,0.297879
29:61,put,0.34326
29:61,create,0.276182
29:61,heaven,0.265983
29:61,moon,0.393014
29:61,sun,0.381102
29:61,service,0.427348
29:61,deviate,0.405083
29:62,provision,0.295433
29:62,fully,0.271333
29:62,aware,0.291539
29:62,thing,0.291004
29:62,increase,0.380026
29:62,among,0.23679
29:62,whomever,0.295433
29:62,choose,0.302141
29:62,creature,0.355859
29:62,withhold,0.404629
29:63,praise,0.295969
29:63,ask,0.24227
29:63,sky,0.267259
29:63,send,0.204568
29:63,water,0.276108
29:63,dead,0.290712
29:63,understand,0.275368
29:63,revive,0.323343
29:63,land,0.281614
29:63,priority,0.366266
29:63,arrange,0.4311
29:64,hereafter,0.282289
29:64,know,0.228854
29:64,life,0.402802
29:64,abide,0.279433
29:64,worldly,0.38475
29:64,real,0.37152
29:64,vanity,0.415704
29:64,play,0.410776
29:65,prayer,0.253944
29:65,save,0.263247
29:65,revert,0.330511
29:65,devote,0.288672
29:65,ship,0.33292
29:65,soon,0.298693
29:65,implore,0.275485
29:65,idolatry,0.343938
29:65,ride,0.354191
29:65,shore,0.39237
29:66,disbelieve,0.288186
29:66,find,0.33399
29:66,let,0.580124
29:66,enjoy,0.432123
29:66,temporarily,0.531155
29:67,around,0.282036
29:67,see,0.209372
29:67,make,0.204311
29:67,reject,0.242207
29:67,falsehood,0.30517
29:67,would,0.204311
29:67,blessing,0.26656
29:67,sanctuary,0.347706
29:67,sacred,0.291542
29:67,establish,0.285381
29:67,secure,0.339792
29:67,constant,0.409255
29:68,disbeliever,0.294988
29:68,lie,0.388224
29:68,evil,0.326811
29:68,truth,0.307697
29:68,reject,0.334662
29:68,hell,0.299705
29:68,attribute,0.448198
29:68,fabricate,0.39759
29:69,guide,0.310685
29:69,path,0.346433
29:69,cause,0.351261
29:69,pious,0.513658
29:69,strive,0.430688
29:69,assuredly,0.459062
30:2,defeat,0.591439
30:2,roman,0.80635
30:3,land,0.351422
30:3,defeat,0.394584
30:3,win,0.476888
30:3,rise,0.45164
30:3,nearest,0.537964
30:4,believer,0.220449
30:4,first,0.297943
30:4,prophecy,0.337331
30:4,year,0.319882
30:4,within,0.342854
30:4,rejoice,0.319882
30:4,decision,0.302913
30:4,several,0.414701
30:4,second,0.40362
30:5,merciful,0.345832
30:5,whomever,0.35977
30:5,almighty,0.367155
30:5,grant,0.367155
30:5,victory,0.693802
30:6,know,0.341377
30:6,break,0.569593
30:6,promise,0.74768
30:7,hereafter,0.317048
30:7,thing,0.321593
30:7,world,0.35102
30:7,care,0.432126
30:7,visible,0.531237
30:7,oblivious,0.451551
30:8,regard,0.271551
30:8,disbeliever,0.204767
30:8,meet,0.264699
30:8,create,0.204524
30:8,life,0.190853
30:8,except,0.211007
30:8,everything,0.192492
30:8,heaven,0.196971
30:8,however,0.280904
30:8,specific,0.487471
30:8,reflect,0.296192
30:8,purpose,0.316469
30:8,span,0.333493
30:9,consequently,0.209964
30:9,go,0.186
30:9,soul,0.207652
30:9,wrong,0.399963
30:9,roam,0.261211
30:9,sign,0.232638
30:9,use,0.214132
30:9,consequence,0.227479
30:9,clear,0.244497
30:9,note,0.231957
30:9,powerful,0.25855
30:9,prosperous,0.315696
30:9,precede,0.315696
30:9,productive,0.344268
30:10,commit,0.317942
30:10,evil,0.581792
30:10,reject,0.351871
30:10,revelation,0.301847
30:10,consequence,0.379775
30:10,ridicule,0.448638
30:11,return,0.362364
30:11,ultimately,0.478745
30:11,creation,0.413681
30:11,repeat,0.504071
30:11,initiate,0.4629
30:12,pas,0.454885
30:12,guilty,0.449219
30:12,hour,0.45106
30:12,shock,0.622757
30:13,idol,0.437114
30:13,behalf,0.407942
30:13,power,0.336073
30:13,disown,0.386359
30:13,intercede,0.428855
30:13,contrary,0.443148
30:14,part,0.476718
30:14,pas,0.465943
30:14,company,0.584953
30:14,hour,0.462025
30:15,righteous,0.360871
30:15,lead,0.427531
30:15,life,0.368151
30:15,paradise,0.482369
30:15,rejoice,0.564601
30:16,hereafter,0.337983
30:16,disbelieve,0.273552
30:16,last,0.396419
30:16,meet,0.395049
30:16,forever,0.367555
30:16,reject,0.346704
30:16,revelation,0.297415
30:16,remember,0.392389
30:17,glorify,0.442938
30:17,night,0.410697
30:17,morning,0.542601
30:17,rise,0.583711
30:18,praise,0.412886
30:18,heaven,0.301785
30:18,due,0.422848
30:18,throughout,0.489363
30:18,middle,0.565839
30:19,produce,0.396801
30:19,dead,0.414358
30:19,live,0.382731
30:19,divine,0.30833
30:19,revive,0.272196
30:19,die,0.23181
30:19,land,0.237068
30:19,marriage,0.298199
30:19,resurrect,0.252051
30:19,similarly,0.304675
30:20,create,0.305574
30:20,among,0.279264
30:20,become,0.352627
30:20,proof,0.319116
30:20,human,0.331669
30:20,dust,0.461161
30:20,reproduce,0.528944
30:21,create,0.177659
30:21,spouse,0.430481
30:21,place,0.203776
30:21,among,0.274904
30:21,towards,0.216091
30:21,heart,0.198101
30:21,think,0.210406
30:21,proof,0.314134
30:21,sufficient,0.244007
30:21,love,0.225457
30:21,order,0.229148
30:21,care,0.268117
30:21,tranquility,0.340966
30:21,contentment,0.293449
30:22,heaven,0.253268
30:22,among,0.240337
30:22,color,0.428809
30:22,sign,0.329702
30:22,proof,0.274634
30:22,creation,0.340353
30:22,language,0.440533
30:22,knowledgeable,0.447414
30:23,provision,0.276285
30:23,hear,0.279046
30:23,night,0.274694
30:23,among,0.221443
30:23,work,0.245247
30:23,proof,0.428439
30:23,sufficient,0.332794
30:23,sleep,0.405899
30:23,pursuit,0.449549
30:24,sky,0.229616
30:24,lightning,0.323282
30:24,send,0.175755
30:24,water,0.237219
30:24,dead,0.249766
30:24,fear,0.224093
30:24,understand,0.236583
30:24,revive,0.277801
30:24,among,0.17637
30:24,show,0.225046
30:24,land,0.241949
30:24,proof,0.341234
30:24,sufficient,0.265057
30:24,source,0.293566
30:24,hope,0.310949
30:25,stand,0.326314
30:25,call,0.493514
30:25,heaven,0.234822
30:25,among,0.222833
30:25,finally,0.392865
30:25,proof,0.254632
30:25,immediately,0.384515
30:25,disposal,0.42206
30:26,heaven,0.407128
30:26,belong,0.468085
30:26,subservient,0.784311
30:27,wise,0.272155
30:27,heaven,0.228513
30:27,belong,0.262726
30:27,almighty,0.276103
30:27,creation,0.307086
30:27,repeat,0.374184
30:27,initiate,0.343622
30:27,easier,0.455382
30:27,sublime,0.41072
30:28,example,0.205969
30:28,rival,0.287669
30:28,servant,0.189493
30:28,cite,0.237832
30:28,revelation,0.161927
30:28,understand,0.203731
30:28,pay,0.376572
30:28,among,0.151879
30:28,point,0.243751
30:28,explain,0.232731
30:28,much,0.218161
30:28,level,0.300091
30:28,elevate,0.31895
30:28,subordinate,0.31895
30:28,allegiance,0.308329
30:29,help,0.245957
30:29,guide,0.212742
30:29,without,0.236823
30:29,send,0.196448
30:29,knowledge,0.248415
30:29,follow,0.227823
30:29,transgressor,0.247913
30:29,monotheism,0.366988
30:29,astray,0.249435
30:29,opinion,0.340171
30:29,natural,0.38951
30:29,instinct,0.400203
30:30,know,0.176635
30:30,perfect,0.267827
30:30,place,0.225697
30:30,religion,0.397331
30:30,monotheism,0.334772
30:30,devote,0.255548
30:30,change,0.296961
30:30,creation,0.254665
30:30,strict,0.313549
30:30,natural,0.355317
30:30,instinct,0.365071
30:31,worship,0.289881
30:31,observe,0.322462
30:31,contact,0.34081
30:31,prayer,0.328011
30:31,salat,0.34081
30:31,idol,0.289528
30:31,fall,0.362113
30:31,reverence,0.332688
30:31,submit,0.3827
30:32,worship,0.248746
30:32,like,0.258724
30:32,idol,0.248442
30:32,fall,0.310728
30:32,religion,0.293816
30:32,party,0.384744
30:32,divide,0.381212
30:32,rejoice,0.352575
30:32,sect,0.457083
30:33,worship,0.257145
30:33,turn,0.259717
30:33,idol,0.256832
30:33,mercy,0.273004
30:33,afflict,0.351437
30:33,shower,0.320253
30:33,revert,0.378699
30:33,devote,0.33076
30:33,soon,0.342242
30:33,adversity,0.360437
30:34,find,0.352724
30:34,let,0.361849
30:34,enjoy,0.456361
30:34,temporarily,0.560948
30:34,unappreciative,0.470875
30:35,justify,0.617568
30:35,idolatry,0.529197
30:35,authorization,0.581859
30:36,bestow,0.32904
30:36,mercy,0.266674
30:36,become,0.287088
30:36,work,0.251801
30:36,consequence,0.304982
30:36,befall,0.381597
